attributeName	attributeDefinition	class	unit	dateTimeFormatString	missingValueCode	missingValueCodeExplanation
value_denovo2133	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2022	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2517	Number of reads of a specific OTU XXX	numeric	number			
value_denovo57	Number of reads of a specific OTU XXX	numeric	number			
value_denovo301	Number of reads of a specific OTU XXX	numeric	number			
value_denovo533	Number of reads of a specific OTU XXX	numeric	number			
value_denovo841	Number of reads of a specific OTU XXX	numeric	number			
value_denovo639	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1455	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1337	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1801	Number of reads of a specific OTU XXX	numeric	number			
value_denovo795	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1352	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1813	Number of reads of a specific OTU XXX	numeric	number			
value_denovo723	Number of reads of a specific OTU XXX	numeric	number			
value_denovo308	Number of reads of a specific OTU XXX	numeric	number			
value_denovo637	Number of reads of a specific OTU XXX	numeric	number			
value_denovo650	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1780	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2598	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1197	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2210	Number of reads of a specific OTU XXX	numeric	number			
value_denovo731	Number of reads of a specific OTU XXX	numeric	number			
value_denovo974	Number of reads of a specific OTU XXX	numeric	number			
value_denovo859	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2365	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2667	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1150	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2642	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2681	Number of reads of a specific OTU XXX	numeric	number			
value_denovo416	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1326	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1490	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1239	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2238	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2099	Number of reads of a specific OTU XXX	numeric	number			
value_denovo51	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2413	Number of reads of a specific OTU XXX	numeric	number			
value_denovo271	Number of reads of a specific OTU XXX	numeric	number			
value_denovo483	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1298	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1688	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2316	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2018	Number of reads of a specific OTU XXX	numeric	number			
value_denovo279	Number of reads of a specific OTU XXX	numeric	number			
value_denovo13	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1791	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1210	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1431	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2144	Number of reads of a specific OTU XXX	numeric	number			
value_denovo803	Number of reads of a specific OTU XXX	numeric	number			
value_denovo954	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1909	Number of reads of a specific OTU XXX	numeric	number			
value_denovo287	Number of reads of a specific OTU XXX	numeric	number			
value_denovo115	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1685	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1344	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1187	Number of reads of a specific OTU XXX	numeric	number			
value_denovo600	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2196	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2277	Number of reads of a specific OTU XXX	numeric	number			
value_denovo275	Number of reads of a specific OTU XXX	numeric	number			
value_denovo872	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2014	Number of reads of a specific OTU XXX	numeric	number			
value_denovo166	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1582	Number of reads of a specific OTU XXX	numeric	number			
value_denovo352	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1482	Number of reads of a specific OTU XXX	numeric	number			
value_denovo217	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2590	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1374	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1371	Number of reads of a specific OTU XXX	numeric	number			
value_denovo303	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2179	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2303	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2408	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1737	Number of reads of a specific OTU XXX	numeric	number			
value_denovo900	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2721	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1657	Number of reads of a specific OTU XXX	numeric	number			
value_denovo4	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1006	Number of reads of a specific OTU XXX	numeric	number			
value_denovo857	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1376	Number of reads of a specific OTU XXX	numeric	number			
value_denovo536	Number of reads of a specific OTU XXX	numeric	number			
value_denovo198	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1001	Number of reads of a specific OTU XXX	numeric	number			
value_denovo186	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1585	Number of reads of a specific OTU XXX	numeric	number			
value_denovo105	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2465	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1858	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1683	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1997	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1438	Number of reads of a specific OTU XXX	numeric	number			
value_denovo990	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2034	Number of reads of a specific OTU XXX	numeric	number			
value_denovo734	Number of reads of a specific OTU XXX	numeric	number			
value_denovo0	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2486	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1840	Number of reads of a specific OTU XXX	numeric	number			
value_denovo578	Number of reads of a specific OTU XXX	numeric	number			
value_denovo779	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2114	Number of reads of a specific OTU XXX	numeric	number			
value_denovo205	Number of reads of a specific OTU XXX	numeric	number			
value_denovo379	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1213	Number of reads of a specific OTU XXX	numeric	number			
value_denovo528	Number of reads of a specific OTU XXX	numeric	number			
value_denovo632	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1275	Number of reads of a specific OTU XXX	numeric	number			
value_denovo926	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1111	Number of reads of a specific OTU XXX	numeric	number			
value_denovo53	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2273	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1329	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1754	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1699	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2068	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1228	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1126	Number of reads of a specific OTU XXX	numeric	number			
value_denovo929	Number of reads of a specific OTU XXX	numeric	number			
value_denovo765	Number of reads of a specific OTU XXX	numeric	number			
value_denovo175	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2286	Number of reads of a specific OTU XXX	numeric	number			
value_denovo499	Number of reads of a specific OTU XXX	numeric	number			
value_denovo428	Number of reads of a specific OTU XXX	numeric	number			
value_denovo886	Number of reads of a specific OTU XXX	numeric	number			
value_denovo633	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2176	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1266	Number of reads of a specific OTU XXX	numeric	number			
value_denovo561	Number of reads of a specific OTU XXX	numeric	number			
value_denovo330	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2339	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2502	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1853	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1103	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2477	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1043	Number of reads of a specific OTU XXX	numeric	number			
value_denovo744	Number of reads of a specific OTU XXX	numeric	number			
value_denovo52	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1549	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1493	Number of reads of a specific OTU XXX	numeric	number			
value_denovo449	Number of reads of a specific OTU XXX	numeric	number			
value_denovo496	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2079	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2139	Number of reads of a specific OTU XXX	numeric	number			
value_denovo526	Number of reads of a specific OTU XXX	numeric	number			
value_denovo400	Number of reads of a specific OTU XXX	numeric	number			
value_denovo816	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2224	Number of reads of a specific OTU XXX	numeric	number			
value_denovo486	Number of reads of a specific OTU XXX	numeric	number			
value_denovo441	Number of reads of a specific OTU XXX	numeric	number			
value_denovo700	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1410	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1064	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1099	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2495	Number of reads of a specific OTU XXX	numeric	number			
value_denovo354	Number of reads of a specific OTU XXX	numeric	number			
value_denovo418	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1209	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2199	Number of reads of a specific OTU XXX	numeric	number			
value_denovo980	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1907	Number of reads of a specific OTU XXX	numeric	number			
value_denovo662	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2479	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1479	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1277	Number of reads of a specific OTU XXX	numeric	number			
value_denovo42	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2385	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1711	Number of reads of a specific OTU XXX	numeric	number			
